Sequence,Support,Relative Frequency
{Sum na okužbo},65,0.46099290780141844
{Učitelj},60,0.425531914893617
{srednje trajanje},114,0.8085106382978723
{Okužba s Covid-19},76,0.5390070921985816
"{srednje trajanje}, {Sum na okužbo}",48,0.3404255319148936
"{Učitelj}, {srednje trajanje}",45,0.3191489361702128
"{srednje trajanje}, {Učitelj}",45,0.3191489361702128
"{Sum na okužbo}, {srednje trajanje}",48,0.3404255319148936
"{Okužba s Covid-19}, {srednje trajanje}",66,0.46808510638297873
"{srednje trajanje}, {Okužba s Covid-19}",66,0.46808510638297873
