Sequence,Support,Relative Frequency
{Sum na okužbo},115,0.45454545454545453
{Učitelj},100,0.3952569169960474
{srednje trajanje},206,0.8142292490118577
{Okužba s Covid-19},138,0.5454545454545454
"{srednje trajanje}, {Sum na okužbo}",82,0.3241106719367589
"{Učitelj}, {srednje trajanje}",76,0.30039525691699603
"{srednje trajanje}, {Učitelj}",76,0.30039525691699603
"{Sum na okužbo}, {srednje trajanje}",82,0.3241106719367589
"{Okužba s Covid-19}, {srednje trajanje}",124,0.4901185770750988
"{srednje trajanje}, {Okužba s Covid-19}",124,0.4901185770750988
