Sequence,Support,Relative Frequency
{kratko trajanje},1,0.5
{Učitelj},2,1.0
{srednje trajanje},1,0.5
{Sum na okužbo},1,0.5
{Posavska},2,1.0
{Okužba s Covid-19},1,0.5
"{srednje trajanje}, {Učitelj}",1,0.5
"{kratko trajanje}, {Sum na okužbo}",1,0.5
"{Sum na okužbo}, {kratko trajanje}",1,0.5
"{Okužba s Covid-19}, {Učitelj}",1,0.5
"{kratko trajanje}, {Učitelj}",1,0.5
"{Učitelj}, {kratko trajanje}",1,0.5
"{Učitelj}, {srednje trajanje}",1,0.5
"{Posavska}, {Sum na okužbo}",1,0.5
"{Okužba s Covid-19}, {srednje trajanje}",1,0.5
"{Sum na okužbo}, {Posavska}",1,0.5
"{Učitelj}, {Okužba s Covid-19}",1,0.5
"{Posavska}, {Učitelj}",2,1.0
"{srednje trajanje}, {Okužba s Covid-19}",1,0.5
"{srednje trajanje}, {Posavska}",1,0.5
"{Učitelj}, {Posavska}",2,1.0
"{Posavska}, {kratko trajanje}",1,0.5
"{Posavska}, {srednje trajanje}",1,0.5
"{Učitelj}, {Sum na okužbo}",1,0.5
"{kratko trajanje}, {Posavska}",1,0.5
"{Okužba s Covid-19}, {Posavska}",1,0.5
"{Sum na okužbo}, {Učitelj}",1,0.5
"{Posavska}, {Okužba s Covid-19}",1,0.5
"{srednje trajanje}, {Okužba s Covid-19}, {Učitelj}",1,0.5
"{Učitelj}, {kratko trajanje}, {Posavska}",1,0.5
"{Učitelj}, {Posavska}, {srednje trajanje}",1,0.5
"{Učitelj}, {Posavska}, {kratko trajanje}",1,0.5
"{Sum na okužbo}, {Posavska}, {kratko trajanje}",1,0.5
"{Učitelj}, {Okužba s Covid-19}, {Posavska}",1,0.5
"{Posavska}, {srednje trajanje}, {Učitelj}",1,0.5
"{Posavska}, {kratko trajanje}, {Sum na okužbo}",1,0.5
"{Učitelj}, {kratko trajanje}, {Sum na okužbo}",1,0.5
"{Okužba s Covid-19}, {srednje trajanje}, {Učitelj}",1,0.5
"{Posavska}, {Sum na okužbo}, {kratko trajanje}",1,0.5
"{Učitelj}, {Sum na okužbo}, {kratko trajanje}",1,0.5
"{kratko trajanje}, {Posavska}, {Sum na okužbo}",1,0.5
"{kratko trajanje}, {Sum na okužbo}, {Posavska}",1,0.5
"{Sum na okužbo}, {kratko trajanje}, {Učitelj}",1,0.5
"{srednje trajanje}, {Učitelj}, {Okužba s Covid-19}",1,0.5
"{Učitelj}, {Posavska}, {Okužba s Covid-19}",1,0.5
"{Okužba s Covid-19}, {Učitelj}, {srednje trajanje}",1,0.5
"{Posavska}, {kratko trajanje}, {Učitelj}",1,0.5
"{Posavska}, {Okužba s Covid-19}, {Učitelj}",1,0.5
"{srednje trajanje}, {Učitelj}, {Posavska}",1,0.5
"{Posavska}, {Učitelj}, {srednje trajanje}",1,0.5
"{Posavska}, {Učitelj}, {kratko trajanje}",1,0.5
"{srednje trajanje}, {Posavska}, {Učitelj}",1,0.5
"{kratko trajanje}, {Učitelj}, {Posavska}",1,0.5
"{Sum na okužbo}, {Učitelj}, {kratko trajanje}",1,0.5
"{kratko trajanje}, {Posavska}, {Učitelj}",1,0.5
"{srednje trajanje}, {Okužba s Covid-19}, {Posavska}",1,0.5
"{Učitelj}, {Sum na okužbo}, {Posavska}",1,0.5
"{Okužba s Covid-19}, {Posavska}, {Učitelj}",1,0.5
"{Posavska}, {Okužba s Covid-19}, {srednje trajanje}",1,0.5
"{kratko trajanje}, {Učitelj}, {Sum na okužbo}",1,0.5
"{Učitelj}, {Posavska}, {Sum na okužbo}",1,0.5
"{Posavska}, {srednje trajanje}, {Okužba s Covid-19}",1,0.5
"{Posavska}, {Učitelj}, {Okužba s Covid-19}",1,0.5
"{kratko trajanje}, {Sum na okužbo}, {Učitelj}",1,0.5
"{Okužba s Covid-19}, {Učitelj}, {Posavska}",1,0.5
"{Učitelj}, {Okužba s Covid-19}, {srednje trajanje}",1,0.5
"{Učitelj}, {srednje trajanje}, {Okužba s Covid-19}",1,0.5
"{Okužba s Covid-19}, {Posavska}, {srednje trajanje}",1,0.5
"{Sum na okužbo}, {Učitelj}, {Posavska}",1,0.5
"{Okužba s Covid-19}, {srednje trajanje}, {Posavska}",1,0.5
"{Sum na okužbo}, {Posavska}, {Učitelj}",1,0.5
"{Sum na okužbo}, {kratko trajanje}, {Posavska}",1,0.5
"{srednje trajanje}, {Posavska}, {Okužba s Covid-19}",1,0.5
"{Posavska}, {Učitelj}, {Sum na okužbo}",1,0.5
"{Posavska}, {Sum na okužbo}, {Učitelj}",1,0.5
"{Učitelj}, {srednje trajanje}, {Posavska}",1,0.5
"{srednje trajanje}, {Učitelj}, {Okužba s Covid-19}, {Posavska}",1,0.5
"{Sum na okužbo}, {Posavska}, {kratko trajanje}, {Učitelj}",1,0.5
"{Posavska}, {srednje trajanje}, {Okužba s Covid-19}, {Učitelj}",1,0.5
"{Posavska}, {Učitelj}, {kratko trajanje}, {Sum na okužbo}",1,0.5
"{Posavska}, {Okužba s Covid-19}, {srednje trajanje}, {Učitelj}",1,0.5
"{Sum na okužbo}, {Posavska}, {Učitelj}, {kratko trajanje}",1,0.5
"{srednje trajanje}, {Učitelj}, {Posavska}, {Okužba s Covid-19}",1,0.5
"{Posavska}, {Okužba s Covid-19}, {Učitelj}, {srednje trajanje}",1,0.5
"{Učitelj}, {Sum na okužbo}, {kratko trajanje}, {Posavska}",1,0.5
"{Učitelj}, {Sum na okužbo}, {Posavska}, {kratko trajanje}",1,0.5
"{Okužba s Covid-19}, {srednje trajanje}, {Posavska}, {Učitelj}",1,0.5
"{Učitelj}, {Posavska}, {Okužba s Covid-19}, {srednje trajanje}",1,0.5
"{Posavska}, {Učitelj}, {Sum na okužbo}, {kratko trajanje}",1,0.5
"{Sum na okužbo}, {kratko trajanje}, {Učitelj}, {Posavska}",1,0.5
"{Posavska}, {Sum na okužbo}, {kratko trajanje}, {Učitelj}",1,0.5
"{Posavska}, {srednje trajanje}, {Učitelj}, {Okužba s Covid-19}",1,0.5
"{Sum na okužbo}, {kratko trajanje}, {Posavska}, {Učitelj}",1,0.5
"{Posavska}, {Sum na okužbo}, {Učitelj}, {kratko trajanje}",1,0.5
"{kratko trajanje}, {Posavska}, {Učitelj}, {Sum na okužbo}",1,0.5
"{kratko trajanje}, {Posavska}, {Sum na okužbo}, {Učitelj}",1,0.5
"{Okužba s Covid-19}, {srednje trajanje}, {Učitelj}, {Posavska}",1,0.5
"{Učitelj}, {kratko trajanje}, {Sum na okužbo}, {Posavska}",1,0.5
"{Učitelj}, {kratko trajanje}, {Posavska}, {Sum na okužbo}",1,0.5
"{Sum na okužbo}, {Učitelj}, {kratko trajanje}, {Posavska}",1,0.5
"{Okužba s Covid-19}, {Učitelj}, {srednje trajanje}, {Posavska}",1,0.5
"{Učitelj}, {srednje trajanje}, {Okužba s Covid-19}, {Posavska}",1,0.5
"{Sum na okužbo}, {Učitelj}, {Posavska}, {kratko trajanje}",1,0.5
"{Učitelj}, {Posavska}, {srednje trajanje}, {Okužba s Covid-19}",1,0.5
"{Posavska}, {kratko trajanje}, {Sum na okužbo}, {Učitelj}",1,0.5
"{srednje trajanje}, {Okužba s Covid-19}, {Učitelj}, {Posavska}",1,0.5
"{Učitelj}, {Okužba s Covid-19}, {srednje trajanje}, {Posavska}",1,0.5
"{srednje trajanje}, {Okužba s Covid-19}, {Posavska}, {Učitelj}",1,0.5
"{Posavska}, {kratko trajanje}, {Učitelj}, {Sum na okužbo}",1,0.5
"{Okužba s Covid-19}, {Učitelj}, {Posavska}, {srednje trajanje}",1,0.5
"{srednje trajanje}, {Posavska}, {Okužba s Covid-19}, {Učitelj}",1,0.5
"{Učitelj}, {srednje trajanje}, {Posavska}, {Okužba s Covid-19}",1,0.5
"{Okužba s Covid-19}, {Posavska}, {srednje trajanje}, {Učitelj}",1,0.5
"{Posavska}, {Učitelj}, {Okužba s Covid-19}, {srednje trajanje}",1,0.5
"{kratko trajanje}, {Učitelj}, {Sum na okužbo}, {Posavska}",1,0.5
"{Učitelj}, {Okužba s Covid-19}, {Posavska}, {srednje trajanje}",1,0.5
"{Posavska}, {Učitelj}, {srednje trajanje}, {Okužba s Covid-19}",1,0.5
"{Učitelj}, {Posavska}, {kratko trajanje}, {Sum na okužbo}",1,0.5
"{kratko trajanje}, {Učitelj}, {Posavska}, {Sum na okužbo}",1,0.5
"{Učitelj}, {Posavska}, {Sum na okužbo}, {kratko trajanje}",1,0.5
"{srednje trajanje}, {Posavska}, {Učitelj}, {Okužba s Covid-19}",1,0.5
"{Okužba s Covid-19}, {Posavska}, {Učitelj}, {srednje trajanje}",1,0.5
"{kratko trajanje}, {Sum na okužbo}, {Učitelj}, {Posavska}",1,0.5
