Sequence,Support,Relative Frequency
{Sum na okužbo},75,0.4098360655737705
{Učitelj},74,0.40437158469945356
{srednje trajanje},159,0.8688524590163934
{Okužba s Covid-19},108,0.5901639344262295
"{srednje trajanje}, {Sum na okužbo}",60,0.32786885245901637
"{Učitelj}, {srednje trajanje}",61,0.3333333333333333
"{srednje trajanje}, {Učitelj}",61,0.3333333333333333
"{Sum na okužbo}, {srednje trajanje}",60,0.32786885245901637
"{Okužba s Covid-19}, {srednje trajanje}",99,0.5409836065573771
"{srednje trajanje}, {Okužba s Covid-19}",99,0.5409836065573771
